56 	 1.4997850897396870e+02 	 6.6156652389737107e-64 	 1.4634666584898761e+02 
57 	 1.5757263601252822e+02 	 3.6274828673419120e-67 	 1.5371790624454181e+02 
58 	 1.6566526100289613e+02 	 1.2156636345239568e-70 	 1.6155163441501728e+02 
59 	 1.7434718357379964e+02 	 2.2785660038220628e-74 	 1.6992564994515911e+02 
60 	 1.8374664516291000e+02 	 2.1078855198530990e-78 	 1.7894714546994021e+02 
61 	 1.9405662551723856e+02 	 7.9781758103823351e-83 	 1.8877196865277281e+02 
62 	 2.0559578057982887e+02 	 9.0760475094758100e-88 	 1.9964459586045444e+02 
63 	 2.1897579924112316e+02 	 1.7237855758100101e-93 	 2.1199584235217429e+02 
64 	 2.3577755051198645e+02 	 1.2201742646844473e-100 	 2.2675684301603536e+02 
65 	              NaN 		              NaN 		 2.4723327374985800e+02 
